"foi","numOlapA_obs","numOlapA_alt","numOlapA_pval","numOlapAwithin_obs","numOlapAwithin_alt","numOlapAwithin_pval","numOlapB_obs","numOlapB_alt","numOlapB_pval","numOlapBwithin_obs","numOlapBwithin_alt","numOlapBwithin_pval","comOlap_obs","comOlap_alt","comOlap_pval","meandist_obs","meandist_alt","meandist_pval","meanLenOlapB_obs","meanLenOlapB_alt","meanLenOlapB_pval"
"ct_AG_foi_A_desc_compartment",2808,"less",9.99900009999e-05,2808,"less",9.99900009999e-05,198,"less",9.99900009999e-05,0,"greater",1,112320000,"less",9.99900009999e-05,-3105611.15794314,"less",9.99900009999e-05,5797459.84848485,"greater",9.99900009999e-05
"ct_AG_foi_B_desc_compartment",10238,"greater",9.99900009999e-05,10238,"greater",9.99900009999e-05,219,"less",9.99900009999e-05,0,"greater",1,409520000,"greater",9.99900009999e-05,-678062.686795923,"greater",9.99900009999e-05,7218429.03196347,"greater",9.99900009999e-05
"ct_Ao_foi_A_desc_compartment",3124,"less",9.99900009999e-05,3124,"less",9.99900009999e-05,288,"less",9.99900009999e-05,0,"greater",1,124960000,"less",9.99900009999e-05,-2188713.31136486,"less",9.99900009999e-05,3707615.23958333,"greater",9.99900009999e-05
"ct_Ao_foi_B_desc_compartment",9924,"greater",9.99900009999e-05,9924,"greater",9.99900009999e-05,309,"less",9.99900009999e-05,0,"greater",1,396960000,"greater",9.99900009999e-05,-417917.081768718,"greater",9.99900009999e-05,5247154.38511327,"greater",9.99900009999e-05
"ct_Bl_foi_A_desc_compartment",2742,"less",9.99900009999e-05,2742,"less",9.99900009999e-05,268,"less",9.99900009999e-05,0,"greater",1,109680000,"less",9.99900009999e-05,-2719806.88175339,"less",9.99900009999e-05,3695803.00746269,"greater",9.99900009999e-05
"ct_Bl_foi_B_desc_compartment",10305,"greater",9.99900009999e-05,10305,"greater",9.99900009999e-05,297,"less",9.99900009999e-05,0,"greater",1,412200000,"greater",9.99900009999e-05,-408736.301632309,"greater",9.99900009999e-05,5637823.3973064,"greater",9.99900009999e-05
"ct_Co_foi_A_desc_compartment",3113,"less",9.99900009999e-05,3113,"less",9.99900009999e-05,217,"less",9.99900009999e-05,0,"greater",1,124520000,"less",9.99900009999e-05,-3849521.03609472,"less",9.99900009999e-05,4999016.359447,"greater",9.99900009999e-05
"ct_Co_foi_B_desc_compartment",9933,"greater",9.99900009999e-05,9933,"greater",9.99900009999e-05,232,"less",9.99900009999e-05,0,"greater",1,397320000,"greater",9.99900009999e-05,-1003249.29113342,"greater",9.99900009999e-05,6958765.29741379,"greater",9.99900009999e-05
"ct_ESC_foi_A_desc_compartment",3040,"less",9.99900009999e-05,3040,"less",9.99900009999e-05,224,"less",9.99900009999e-05,0,"greater",1,121600000,"less",9.99900009999e-05,-2952961.91279025,"less",9.99900009999e-05,5202773.48660714,"greater",0.0021997800219978
"ct_ESC_foi_ASH2L_desc_TF",2094,"less",9.99900009999e-05,0,"greater",1,4617,"less",9.99900009999e-05,4484,"less",9.99900009999e-05,2246301,"less",9.99900009999e-05,-196114.801977163,"less",9.99900009999e-05,667.459172622915,"less",0.115888411158884
"ct_ESC_foi_ATF2_desc_TF",599,"less",9.99900009999e-05,0,"greater",1,701,"less",9.99900009999e-05,678,"less",9.99900009999e-05,379904,"less",9.99900009999e-05,-628290.378266534,"less",9.99900009999e-05,565.135520684736,"greater",0.206879312068793
"ct_ESC_foi_ATF3_desc_TF",482,"less",9.99900009999e-05,0,"greater",1,502,"less",9.99900009999e-05,500,"less",9.99900009999e-05,120859,"less",9.99900009999e-05,-884058.756839605,"less",9.99900009999e-05,241.041832669323,"greater",0.0198980101989801
"ct_ESC_foi_B_desc_compartment",9995,"greater",9.99900009999e-05,9995,"greater",9.99900009999e-05,207,"less",9.99900009999e-05,0,"greater",1,399800000,"greater",9.99900009999e-05,-667039.619894245,"greater",9.99900009999e-05,7451842.47342995,"greater",9.99900009999e-05
"ct_ESC_foi_BACH1_desc_TF",1196,"less",9.99900009999e-05,0,"greater",1,1344,"less",9.99900009999e-05,1325,"less",9.99900009999e-05,420960,"less",9.99900009999e-05,-260747.141160242,"less",9.99900009999e-05,315.830357142857,"greater",0.081991800819918
"ct_ESC_foi_BCL11A_desc_TF",514,"greater",0.0060993900609939,0,"greater",1,539,"greater",0.0132986701329867,534,"greater",0.015998400159984,96503,"greater",0.0114988501149885,-575804.337190589,"greater",9.99900009999e-05,179.534322820037,"less",0.457354264573543
"ct_ESC_foi_BRCA1_desc_TF",197,"less",9.99900009999e-05,0,"greater",1,209,"less",9.99900009999e-05,207,"less",9.99900009999e-05,60245,"less",9.99900009999e-05,-1663689.82228523,"less",9.99900009999e-05,290.377990430622,"less",0.257574242575742
"ct_ESC_foi_CBX5_desc_TF",41,"greater",0.13988601139886,0,"greater",1,90,"greater",0.0537946205379462,90,"greater",0.0450954904509549,41572,"greater",0.0396960303969603,-11212792.0240631,"less",9.99900009999e-05,542.3,"greater",0.543045695430457
"ct_ESC_foi_CBX8_desc_TF",65,"less",9.99900009999e-05,0,"greater",1,355,"less",0.0021997800219978,346,"less",0.0021997800219978,166153,"less",0.0036996300369963,-4997257.60502721,"less",9.99900009999e-05,593.445070422535,"greater",0.132086791320868
"ct_ESC_foi_CEBPB_desc_TF",2372,"less",9.99900009999e-05,0,"greater",1,2726,"less",9.99900009999e-05,2697,"less",9.99900009999e-05,699366,"less",9.99900009999e-05,-109929.199785424,"greater",0.0108989101089891,257.573367571533,"greater",0.250674932506749
"ct_ESC_foi_CHD1_desc_TF",541,"less",9.99900009999e-05,0,"greater",1,879,"less",9.99900009999e-05,860,"less",9.99900009999e-05,480486,"less",9.99900009999e-05,-694405.248064986,"less",9.99900009999e-05,619.655290102389,"less",0.581541845815418
"ct_ESC_foi_CHD2_desc_TF",570,"less",9.99900009999e-05,0,"greater",1,659,"less",9.99900009999e-05,650,"less",9.99900009999e-05,205527,"less",9.99900009999e-05,-618016.451222316,"less",9.99900009999e-05,314.174506828528,"greater",0.0276972302769723
"ct_ESC_foi_CHD7_desc_TF",1181,"greater",9.99900009999e-05,0,"greater",1,1626,"greater",9.99900009999e-05,1595,"greater",9.99900009999e-05,770046,"greater",9.99900009999e-05,-282516.056326155,"greater",9.99900009999e-05,538.041820418204,"less",0.156684331566843
"ct_ESC_foi_CTBP2_desc_TF",636,"less",9.99900009999e-05,0,"greater",1,1025,"less",9.99900009999e-05,990,"less",9.99900009999e-05,511448,"less",9.99900009999e-05,-662778.185531458,"less",9.99900009999e-05,585.253658536585,"greater",0.0432956704329567
"ct_ESC_foi_CTCF_desc_TF",6520,"less",9.99900009999e-05,0,"greater",1,10233,"less",9.99900009999e-05,10146,"less",9.99900009999e-05,2424436,"less",9.99900009999e-05,-21749.444785041,"greater",0.0132986701329867,237.674582233949,"greater",0.0018998100189981
"ct_ESC_foi_DNase.hotspot_br_desc_broadPeak",12268,"greater",0.0363963603639636,0,"greater",1,65623,"less",9.99900009999e-05,65011,"less",9.99900009999e-05,16034194,"less",9.99900009999e-05,-3923.47336960687,"greater",0.0684931506849315,246.881931639821,"less",9.99900009999e-05
"ct_ESC_foi_DNase.hotspot.all_na_desc_narrowPeak",9502,"less",9.99900009999e-05,0,"greater",1,25532,"less",9.99900009999e-05,25412,"less",9.99900009999e-05,3824900,"less",9.99900009999e-05,-8928.4673155031,"less",0.308569143085691,150.079899733668,"less",0.0201979802019798
"ct_ESC_foi_DNase.hotspot.fdr0.01_br_desc_broadPeak",9522,"less",9.99900009999e-05,0,"greater",1,22839,"less",9.99900009999e-05,22442,"less",9.99900009999e-05,10189535,"less",9.99900009999e-05,-8890.24055483179,"less",0.303169683031697,451.779675117124,"less",9.99900009999e-05
"ct_ESC_foi_DNase.hotspot.fdr0.01_na_desc_narrowPeak",6792,"less",9.99900009999e-05,0,"greater",1,14442,"less",9.99900009999e-05,14374,"less",9.99900009999e-05,2162410,"less",9.99900009999e-05,-23061.8062686796,"less",0.0003999600039996,150,"greater",1
"ct_ESC_foi_DNase.macs2_na_desc_narrowPeak",10916,"less",0.000999900009999,0,"greater",1,45863,"less",9.99900009999e-05,45583,"less",9.99900009999e-05,7298584,"less",9.99900009999e-05,-3014.53506015787,"greater",9.99900009999e-05,159.936724592809,"less",9.99900009999e-05
"ct_ESC_foi_EGR1_desc_TF",936,"less",9.99900009999e-05,0,"greater",1,1158,"less",9.99900009999e-05,1139,"less",9.99900009999e-05,306429,"less",9.99900009999e-05,-435494.329680435,"less",9.99900009999e-05,267.709844559586,"greater",0.11028897110289
"ct_ESC_foi_EP300_desc_TF",1468,"less",9.99900009999e-05,0,"greater",1,1754,"less",9.99900009999e-05,1733,"less",9.99900009999e-05,515961,"less",9.99900009999e-05,-226069.736838072,"less",9.99900009999e-05,297.522234891676,"greater",0.0366963303669633
"ct_ESC_foi_EZH2_desc_TF",240,"less",9.99900009999e-05,0,"greater",1,769,"less",9.99900009999e-05,723,"less",9.99900009999e-05,488044,"less",9.99900009999e-05,-1552525.68917158,"less",9.99900009999e-05,1399.5955786736,"less",0.236476352364764
"ct_ESC_foi_FOSL1_desc_TF",84,"less",9.99900009999e-05,0,"greater",1,85,"less",9.99900009999e-05,84,"less",9.99900009999e-05,20316,"less",9.99900009999e-05,-2939553.91026132,"less",9.99900009999e-05,239.011764705882,"greater",0.364563543645635
"ct_ESC_foi_GABPA_desc_TF",450,"less",9.99900009999e-05,0,"greater",1,540,"less",9.99900009999e-05,535,"less",9.99900009999e-05,167357,"less",9.99900009999e-05,-1105460.04352824,"less",9.99900009999e-05,320.466666666667,"less",9.99900009999e-05
"ct_ESC_foi_GTF2F1_desc_TF",315,"less",9.99900009999e-05,0,"greater",1,345,"less",9.99900009999e-05,338,"less",9.99900009999e-05,122158,"less",9.99900009999e-05,-1134440.41482106,"less",9.99900009999e-05,360.455072463768,"greater",0.248175182481752
"ct_ESC_foi_H2A.Z_br_desc_broadPeak",13049,"greater",9.99900009999e-05,0,"greater",1,205386,"greater",9.99900009999e-05,198960,"greater",9.99900009999e-05,164586083,"greater",9.99900009999e-05,0,"greater",9.99900009999e-05,820.073972909546,"less",9.99900009999e-05
"ct_ESC_foi_H2A.Z_na_desc_narrowPeak",12215,"greater",9.99900009999e-05,0,"greater",1,53830,"greater",9.99900009999e-05,53452,"greater",9.99900009999e-05,9871856,"less",0.133386661333867,-956.286382098245,"greater",9.99900009999e-05,183.925803455322,"less",9.99900009999e-05
"ct_ESC_foi_H2AK5ac_br_desc_broadPeak",12432,"greater",9.99900009999e-05,0,"greater",1,91236,"less",9.99900009999e-05,89661,"less",9.99900009999e-05,39952928,"less",9.99900009999e-05,-3643.7149973178,"greater",9.99900009999e-05,444.259798763646,"less",9.99900009999e-05
"ct_ESC_foi_H2AK5ac_na_desc_narrowPeak",6358,"less",9.99900009999e-05,0,"greater",1,15394,"less",9.99900009999e-05,15314,"less",9.99900009999e-05,2139267,"less",9.99900009999e-05,-35222.3448540118,"greater",0.0006999300069993,139.293231129011,"less",9.99900009999e-05
"ct_ESC_foi_H2BK120ac_br_desc_broadPeak",12967,"greater",9.99900009999e-05,0,"greater",1,140995,"greater",9.99900009999e-05,137207,"greater",9.99900009999e-05,95816091,"greater",9.99900009999e-05,-198.362326615066,"greater",9.99900009999e-05,694.425830703216,"less",9.99900009999e-05
"ct_ESC_foi_H2BK120ac_na_desc_narrowPeak",4117,"less",0.0427957204279572,0,"greater",1,11387,"less",0.0048995100489951,11301,"less",0.0057994200579942,2295770,"less",0.0027997200279972,-75787.3050042149,"greater",9.99900009999e-05,202.482743479406,"less",0.0066993300669933
"ct_ESC_foi_H2BK12ac_br_desc_broadPeak",12519,"greater",9.99900009999e-05,0,"greater",1,97080,"less",9.99900009999e-05,95191,"less",9.99900009999e-05,47006434,"less",9.99900009999e-05,-4971.0237566097,"greater",9.99900009999e-05,493.187278533169,"less",9.99900009999e-05
"ct_ESC_foi_H2BK12ac_na_desc_narrowPeak",8021,"less",0.0015998400159984,0,"greater",1,27890,"less",9.99900009999e-05,27722,"less",9.99900009999e-05,4275401,"less",9.99900009999e-05,-22809.2230055943,"greater",9.99900009999e-05,153.740265328075,"less",9.99900009999e-05
"ct_ESC_foi_H2BK15ac_br_desc_broadPeak",12514,"greater",9.99900009999e-05,0,"greater",1,106813,"less",9.99900009999e-05,104559,"less",9.99900009999e-05,56185872,"less",9.99900009999e-05,-4017.47206682504,"greater",9.99900009999e-05,534.153923211594,"less",9.99900009999e-05
"ct_ESC_foi_H2BK15ac_na_desc_narrowPeak",4326,"less",9.99900009999e-05,0,"greater",1,8074,"less",9.99900009999e-05,8030,"less",9.99900009999e-05,1177931,"less",9.99900009999e-05,-78752.1955705418,"less",0.421957804219578,146.210056973,"less",9.99900009999e-05
"ct_ESC_foi_H2BK20ac_br_desc_broadPeak",12467,"greater",9.99900009999e-05,0,"greater",1,97506,"less",9.99900009999e-05,95584,"less",0.0003999600039996,48540310,"less",9.99900009999e-05,-1895.80481262932,"greater",9.99900009999e-05,506.81341661026,"less",9.99900009999e-05
"ct_ESC_foi_H2BK20ac_na_desc_narrowPeak",4260,"less",0.0990900909909009,0,"greater",1,12292,"less",9.99900009999e-05,12216,"less",9.99900009999e-05,1934362,"less",9.99900009999e-05,-71631.4157406698,"greater",0.0090990900909909,157.921249593231,"less",0.0018998100189981
"ct_ESC_foi_H2BK5ac_br_desc_broadPeak",12845,"greater",9.99900009999e-05,0,"greater",1,128471,"less",9.99900009999e-05,125754,"less",9.99900009999e-05,69405498,"less",9.99900009999e-05,-1599.21212353437,"greater",9.99900009999e-05,550.975332954519,"less",9.99900009999e-05
"ct_ESC_foi_H2BK5ac_na_desc_narrowPeak",6953,"less",9.99900009999e-05,0,"greater",1,21709,"less",9.99900009999e-05,21549,"less",9.99900009999e-05,3919869,"less",9.99900009999e-05,-29649.1082075255,"greater",0.12968703129687,181.351098622691,"less",9.99900009999e-05
"ct_ESC_foi_H3K14ac_br_desc_broadPeak",12937,"greater",9.99900009999e-05,0,"greater",1,120497,"greater",0.0108989101089891,117425,"greater",9.99900009999e-05,77562794,"less",9.99900009999e-05,-366.115564411066,"greater",9.99900009999e-05,654.618903375188,"less",9.99900009999e-05
"ct_ESC_foi_H3K14ac_na_desc_narrowPeak",3396,"less",9.99900009999e-05,0,"greater",1,4689,"less",9.99900009999e-05,4656,"less",9.99900009999e-05,783274,"less",9.99900009999e-05,-89915.1036861062,"less",9.99900009999e-05,167.565152484538,"less",9.99900009999e-05
"ct_ESC_foi_H3K18ac_br_desc_broadPeak",12836,"greater",9.99900009999e-05,0,"greater",1,138981,"greater",0.0294970502949705,135314,"greater",9.99900009999e-05,92780101,"less",9.99900009999e-05,-1634.62272971109,"greater",9.99900009999e-05,685.80662104892,"less",9.99900009999e-05
"ct_ESC_foi_H3K18ac_na_desc_narrowPeak",9392,"less",9.99900009999e-05,0,"greater",1,38805,"less",9.99900009999e-05,38528,"less",9.99900009999e-05,6892540,"less",9.99900009999e-05,-16242.1174036325,"greater",9.99900009999e-05,178.237340548898,"less",9.99900009999e-05
"ct_ESC_foi_H3K23ac_br_desc_broadPeak",12984,"greater",9.99900009999e-05,0,"greater",1,135570,"less",9.99900009999e-05,131847,"less",0.0015998400159984,95273089,"less",9.99900009999e-05,-248.687102459959,"greater",9.99900009999e-05,715.731105701851,"less",9.99900009999e-05
"ct_ESC_foi_H3K23ac_na_desc_narrowPeak",3525,"less",9.99900009999e-05,0,"greater",1,4801,"less",9.99900009999e-05,4762,"less",9.99900009999e-05,798603,"less",9.99900009999e-05,-99474.7192122002,"less",9.99900009999e-05,166.827744219954,"less",9.99900009999e-05
"ct_ESC_foi_H3K23me2_br_desc_broadPeak",13025,"greater",9.99900009999e-05,0,"greater",1,130730,"less",9.99900009999e-05,128349,"less",9.99900009999e-05,61178193,"less",9.99900009999e-05,-37.0723427082535,"greater",9.99900009999e-05,473.89079017823,"less",9.99900009999e-05
"ct_ESC_foi_H3K23me2_na_desc_narrowPeak",7537,"less",9.99900009999e-05,0,"greater",1,14378,"less",9.99900009999e-05,14277,"less",9.99900009999e-05,2558345,"less",9.99900009999e-05,-12503.4266227297,"greater",0.2997700229977,178.511128112394,"less",9.99900009999e-05
"ct_ESC_foi_H3K27ac_br_desc_broadPeak",13043,"greater",9.99900009999e-05,0,"greater",1,169498,"less",0.391560843915608,165362,"greater",0.0438956104389561,104310092,"less",9.99900009999e-05,-6.0155567476435,"greater",9.99900009999e-05,629.980990926147,"less",9.99900009999e-05
"ct_ESC_foi_H3K27ac_na_desc_narrowPeak",6610,"less",9.99900009999e-05,0,"greater",1,24777,"less",9.99900009999e-05,24489,"less",9.99900009999e-05,6518437,"less",9.99900009999e-05,-24840.6960686643,"greater",0.0222977702229777,265.380877426646,"less",9.99900009999e-05
"ct_ESC_foi_H3K27me3_br_desc_broadPeak",12884,"greater",9.99900009999e-05,1,"less",0.0141985801419858,93552,"less",9.99900009999e-05,91362,"less",9.99900009999e-05,54404388,"less",9.99900009999e-05,-92.0796995938386,"greater",9.99900009999e-05,605.034494185052,"less",9.99900009999e-05
"ct_ESC_foi_H3K27me3_na_desc_narrowPeak",4929,"less",9.99900009999e-05,0,"less",0.609339066093391,15001,"less",9.99900009999e-05,14780,"less",9.99900009999e-05,5350431,"less",9.99900009999e-05,-41995.5204230209,"less",9.99900009999e-05,375.429704686354,"less",0.0030996900309969
"ct_ESC_foi_H3K36me3_br_desc_broadPeak",13049,"greater",9.99900009999e-05,7,"less",0.0084991500849915,158773,"greater",9.99900009999e-05,154862,"greater",9.99900009999e-05,99807471,"less",9.99900009999e-05,0,"greater",9.99900009999e-05,668.44113923652,"less",9.99900009999e-05
"ct_ESC_foi_H3K36me3_na_desc_narrowPeak",4862,"less",9.99900009999e-05,0,"greater",1,34666,"less",9.99900009999e-05,34326,"less",9.99900009999e-05,8154729,"less",9.99900009999e-05,-44420.4719135566,"less",9.99900009999e-05,237.294582588127,"less",9.99900009999e-05
"ct_ESC_foi_H3K4ac_br_desc_broadPeak",12882,"greater",9.99900009999e-05,0,"greater",1,116784,"greater",0.387361263873613,114058,"greater",0.0999900009999,67297818,"less",9.99900009999e-05,-496.786956854931,"greater",9.99900009999e-05,585.909319769831,"less",9.99900009999e-05
"ct_ESC_foi_H3K4ac_na_desc_narrowPeak",2807,"less",9.99900009999e-05,0,"greater",1,5030,"less",9.99900009999e-05,4999,"less",9.99900009999e-05,849769,"less",9.99900009999e-05,-124084.613533604,"less",0.0003999600039996,169.331610337972,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me1_br_desc_broadPeak",12241,"greater",9.99900009999e-05,0,"greater",1,56160,"less",9.99900009999e-05,54004,"less",9.99900009999e-05,55014971,"less",9.99900009999e-05,-5830.9515671699,"greater",0.024997500249975,1014.05423789174,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me1_na_desc_narrowPeak",8256,"less",9.99900009999e-05,0,"greater",1,31372,"less",9.99900009999e-05,31031,"less",9.99900009999e-05,8677696,"less",9.99900009999e-05,-23401.9878151582,"greater",0.0261973802619738,278.390156827744,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me2_br_desc_broadPeak",12781,"greater",9.99900009999e-05,0,"less",0.782121787821218,69641,"less",9.99900009999e-05,67760,"less",9.99900009999e-05,47726469,"less",9.99900009999e-05,-311.512529695762,"greater",9.99900009999e-05,707.198159130397,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me2_na_desc_narrowPeak",8481,"less",9.99900009999e-05,0,"greater",1,31368,"less",9.99900009999e-05,30910,"less",9.99900009999e-05,10748706,"less",9.99900009999e-05,-12376.6366005058,"greater",0.312668733126687,347.807064524356,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me3_br_desc_broadPeak",11626,"greater",0.375962403759624,0,"greater",1,31884,"less",9.99900009999e-05,31100,"less",9.99900009999e-05,19306941,"less",9.99900009999e-05,-1261.49551689785,"greater",9.99900009999e-05,624.005049554636,"less",9.99900009999e-05
"ct_ESC_foi_H3K4me3_na_desc_narrowPeak",2353,"less",9.99900009999e-05,0,"greater",1,4422,"less",9.99900009999e-05,4246,"less",9.99900009999e-05,4290659,"less",9.99900009999e-05,-151269.452525098,"less",9.99900009999e-05,1003.14654002714,"less",9.99900009999e-05
"ct_ESC_foi_H3K56ac_br_desc_broadPeak",13010,"greater",9.99900009999e-05,0,"greater",1,121687,"greater",0.37956204379562,119568,"greater",0.0834916508349165,55056629,"less",9.99900009999e-05,-180.083454670856,"greater",9.99900009999e-05,457.640265599448,"less",9.99900009999e-05
"ct_ESC_foi_H3K56ac_na_desc_narrowPeak",7775,"less",0.015998400159984,0,"greater",1,14292,"less",9.99900009999e-05,14202,"less",9.99900009999e-05,2224683,"less",9.99900009999e-05,-11669.6592842363,"greater",9.99900009999e-05,155.993212986286,"less",9.99900009999e-05
"ct_ESC_foi_H3K79me1_br_desc_broadPeak",13040,"greater",9.99900009999e-05,0,"less",0.876112388761124,159501,"less",9.99900009999e-05,156514,"less",9.99900009999e-05,72686916,"less",9.99900009999e-05,-3.7641964901525,"greater",9.99900009999e-05,464.890727957818,"less",9.99900009999e-05
"ct_ESC_foi_H3K79me1_na_desc_narrowPeak",2578,"less",9.99900009999e-05,0,"greater",1,12620,"less",9.99900009999e-05,12549,"less",9.99900009999e-05,1761373,"less",9.99900009999e-05,-226021.805272435,"less",9.99900009999e-05,139.935657686212,"less",9.99900009999e-05
"ct_ESC_foi_H3K79me2_br_desc_broadPeak",13047,"greater",9.99900009999e-05,0,"less",0.30996900309969,190922,"less",9.99900009999e-05,187356,"less",9.99900009999e-05,87880831,"less",9.99900009999e-05,-6.31603954326002,"greater",9.99900009999e-05,469.293868700307,"less",9.99900009999e-05
"ct_ESC_foi_H3K79me2_na_desc_narrowPeak",4133,"less",9.99900009999e-05,0,"greater",1,13594,"less",9.99900009999e-05,13519,"less",9.99900009999e-05,2098879,"less",9.99900009999e-05,-68967.6551459882,"less",9.99900009999e-05,154.887965278799,"less",9.99900009999e-05
"ct_ESC_foi_H3K9ac_br_desc_broadPeak",13024,"greater",9.99900009999e-05,0,"greater",1,144408,"less",9.99900009999e-05,140626,"less",9.99900009999e-05,97826194,"less",9.99900009999e-05,-23.0216108514062,"greater",9.99900009999e-05,691.135511882998,"less",9.99900009999e-05
"ct_ESC_foi_H3K9ac_na_desc_narrowPeak",5092,"less",9.99900009999e-05,0,"greater",1,10659,"less",9.99900009999e-05,10527,"less",9.99900009999e-05,3302519,"less",9.99900009999e-05,-42749.3952793318,"less",9.99900009999e-05,313.774650530068,"less",9.99900009999e-05
"ct_ESC_foi_H3K9me3_br_desc_broadPeak",13048,"greater",9.99900009999e-05,47,"greater",0.0036996300369963,185160,"greater",0.0237976202379762,180034,"greater",9.99900009999e-05,132137689,"greater",9.99900009999e-05,-0.0147137711702046,"greater",9.99900009999e-05,754.528872326636,"less",0.0075992400759924
"ct_ESC_foi_H3K9me3_na_desc_narrowPeak",9545,"greater",9.99900009999e-05,0,"greater",1,55816,"greater",0.143485651434857,55335,"greater",0.126087391260874,11774158,"greater",0.0714928507149285,-5382.37566097019,"greater",9.99900009999e-05,212.506754335674,"greater",0.0801919808019198
"ct_ESC_foi_H4K20me1_br_desc_broadPeak",13048,"greater",9.99900009999e-05,0,"greater",1,241056,"less",9.99900009999e-05,236174,"less",0.0873912608739126,123132488,"less",9.99900009999e-05,-0.400567093263852,"greater",9.99900009999e-05,520.613849064118,"less",9.99900009999e-05
"ct_ESC_foi_H4K20me1_na_desc_narrowPeak",7637,"less",9.99900009999e-05,0,"greater",1,29109,"less",9.99900009999e-05,28951,"less",9.99900009999e-05,3906618,"less",9.99900009999e-05,-19472.9871254502,"less",0.203279672032797,134.514548764987,"less",9.99900009999e-05
"ct_ESC_foi_H4K5ac_br_desc_broadPeak",12846,"greater",9.99900009999e-05,0,"greater",1,117098,"less",0.0045995400459954,114271,"less",0.0930906909309069,72257449,"less",9.99900009999e-05,-1106.03272281401,"greater",9.99900009999e-05,631.465029291704,"less",9.99900009999e-05
"ct_ESC_foi_H4K5ac_na_desc_narrowPeak",5766,"less",9.99900009999e-05,0,"greater",1,19294,"less",9.99900009999e-05,19112,"less",9.99900009999e-05,3951999,"less",9.99900009999e-05,-37752.1492068358,"greater",0.0114988501149885,205.964652223489,"less",9.99900009999e-05
"ct_ESC_foi_H4K8ac_br_desc_broadPeak",12927,"greater",9.99900009999e-05,0,"less",0.52004799520048,107203,"less",9.99900009999e-05,104773,"less",9.99900009999e-05,60576310,"less",9.99900009999e-05,-449.075254808798,"greater",9.99900009999e-05,579.473438243333,"less",9.99900009999e-05
"ct_ESC_foi_H4K8ac_na_desc_narrowPeak",10824,"less",9.99900009999e-05,0,"greater",1,40976,"less",9.99900009999e-05,40653,"less",9.99900009999e-05,7672598,"less",9.99900009999e-05,-5102.53981147981,"greater",0.0003999600039996,188.010176688793,"less",9.99900009999e-05
"ct_ESC_foi_H4K91ac_br_desc_broadPeak",12503,"greater",9.99900009999e-05,0,"greater",1,99269,"less",9.99900009999e-05,97320,"less",9.99900009999e-05,49609119,"less",9.99900009999e-05,-2011.31757222776,"greater",9.99900009999e-05,509.059666159627,"less",9.99900009999e-05
"ct_ESC_foi_H4K91ac_na_desc_narrowPeak",5153,"less",9.99900009999e-05,0,"greater",1,15138,"less",9.99900009999e-05,15038,"less",9.99900009999e-05,2489098,"less",9.99900009999e-05,-56016.54670856,"greater",0.353464653534647,164.947351037125,"less",9.99900009999e-05
"ct_ESC_foi_HDAC2_desc_TF",1375,"less",9.99900009999e-05,0,"greater",1,2167,"less",9.99900009999e-05,2106,"less",9.99900009999e-05,1095763,"less",9.99900009999e-05,-307925.707487164,"less",9.99900009999e-05,589.857406552838,"greater",0.0021997800219978
"ct_ESC_foi_HDAC6_desc_TF",15,"less",0.0054994500549945,0,"greater",1,15,"less",0.0033996600339966,15,"less",0.0033996600339966,2400,"less",0.0033996600339966,-15826229.3551996,"less",9.99900009999e-05,160,"greater",1
"ct_ESC_foi_JUN_desc_TF",275,"less",9.99900009999e-05,0,"greater",1,283,"less",9.99900009999e-05,280,"less",9.99900009999e-05,68720,"less",9.99900009999e-05,-1088646.55314583,"less",9.99900009999e-05,244,"greater",0.650834916508349
"ct_ESC_foi_JUND_desc_TF",1149,"less",9.99900009999e-05,0,"greater",1,1421,"less",9.99900009999e-05,1405,"less",9.99900009999e-05,339074,"less",9.99900009999e-05,-348223.850409993,"less",9.99900009999e-05,239.982406755806,"less",0.131186881311869
"ct_ESC_foi_KDM1A_desc_TF",1534,"less",9.99900009999e-05,0,"greater",1,2166,"less",9.99900009999e-05,2124,"less",9.99900009999e-05,981086,"less",9.99900009999e-05,-314812.954632539,"less",9.99900009999e-05,487.176823638042,"greater",9.99900009999e-05
"ct_ESC_foi_KDM4A_desc_TF",1472,"less",9.99900009999e-05,0,"greater",1,3551,"less",9.99900009999e-05,3470,"less",9.99900009999e-05,1558915,"less",9.99900009999e-05,-292279.77561499,"less",9.99900009999e-05,583.002816108139,"less",9.99900009999e-05
"ct_ESC_foi_KDM5A_desc_TF",277,"less",9.99900009999e-05,0,"greater",1,381,"less",9.99900009999e-05,373,"less",9.99900009999e-05,134192,"less",9.99900009999e-05,-1342466.39650548,"less",9.99900009999e-05,402.207349081365,"greater",0.167483251674833
"ct_ESC_foi_LMNB1_desc_TF",9091,"greater",9.99900009999e-05,7854,"greater",9.99900009999e-05,4148,"less",0.504749525047495,2408,"less",0.547045295470453,342232468,"greater",9.99900009999e-05,-175745.758908729,"greater",9.99900009999e-05,251450.303037608,"less",0.406259374062594
