"foi","numOlapA_obs","numOlapA_alt","numOlapA_pval","numOlapAwithin_obs","numOlapAwithin_alt","numOlapAwithin_pval","numOlapB_obs","numOlapB_alt","numOlapB_pval","numOlapBwithin_obs","numOlapBwithin_alt","numOlapBwithin_pval","comOlap_obs","comOlap_alt","comOlap_pval","meandist_obs","meandist_alt","meandist_pval","meanLenOlapB_obs","meanLenOlapB_alt","meanLenOlapB_pval"
"ct_hg19_foi_A1_desc_subcompPred_HMEC",11533,"less",9.99900009999e-05,10762,"less",9.99900009999e-05,751,"greater",0.998500149985001,0,"greater",1,445900000,"less",9.99900009999e-05,-4207054.69698559,"less",9.99900009999e-05,611051.930758988,"less",0.998500149985001
"ct_hg19_foi_A1_desc_subcompPred_HSPC",7807,"less",9.99900009999e-05,7375,"less",9.99900009999e-05,444,"greater",0.998800119988001,0,"greater",1,303635210,"less",9.99900009999e-05,-10931763.2245589,"less",9.99900009999e-05,713727.95045045,"less",0.998800119988001
"ct_hg19_foi_A1_desc_subcompPred_HUVEC",9340,"less",9.99900009999e-05,8778,"less",9.99900009999e-05,558,"greater",0.999700029997,0,"greater",1,362355210,"less",9.99900009999e-05,-5679627.35898551,"less",9.99900009999e-05,672572.0609319,"less",0.999700029997
"ct_hg19_foi_A1_desc_subcompPred_K562",15284,"less",9.99900009999e-05,14582,"less",9.99900009999e-05,741,"greater",0.999100089991001,0,"greater",1,597315210,"less",9.99900009999e-05,-2654816.60246129,"less",9.99900009999e-05,828041.156545209,"less",0.999100089991001
"ct_hg19_foi_A1_desc_subcompPred_TCell",9790,"less",9.99900009999e-05,9232,"less",9.99900009999e-05,593,"greater",0.999100089991001,0,"greater",1,380440000,"less",9.99900009999e-05,-15272910.8269753,"less",9.99900009999e-05,665686.163575042,"less",0.999100089991001
"ct_hg19_foi_A2_desc_subcompPred_HAP1",24626,"greater",9.99900009999e-05,22673,"greater",9.99900009999e-05,2016,"less",0.013998600139986,0,"greater",1,945979373,"greater",9.99900009999e-05,-499704.705229865,"greater",9.99900009999e-05,471120.603670635,"greater",0.013998600139986
"ct_hg19_foi_A2_desc_subcompPred_HeLa",26460,"greater",9.99900009999e-05,24572,"greater",9.99900009999e-05,1949,"greater",0.985001499850015,0,"greater",1,1020618036,"greater",9.99900009999e-05,-430249.876335946,"greater",9.99900009999e-05,527238.418676244,"less",0.985001499850015
"ct_hg19_foi_A2_desc_subcompPred_HMEC",27237,"greater",9.99900009999e-05,24869,"greater",9.99900009999e-05,2410,"less",0.103989601039896,0,"greater",1,1042093246,"greater",9.99900009999e-05,-485429.526479097,"greater",9.99900009999e-05,435163.17966805,"greater",0.0696930306969303
"ct_hg19_foi_A2_desc_subcompPred_HSPC",12246,"greater",9.99900009999e-05,10928,"greater",9.99900009999e-05,1322,"less",9.99900009999e-05,0,"less",0.0045995400459954,463480000,"greater",9.99900009999e-05,-2406300.56995543,"greater",9.99900009999e-05,352383.223146747,"greater",9.99900009999e-05
"ct_hg19_foi_A2_desc_subcompPred_HUVEC",30407,"greater",9.99900009999e-05,28328,"greater",9.99900009999e-05,2125,"less",0.0012998700129987,0,"greater",1,1174700000,"greater",9.99900009999e-05,-408231.079399817,"greater",9.99900009999e-05,554917.186352941,"greater",0.000999900009999
"ct_hg19_foi_A2_desc_subcompPred_K562",11847,"greater",9.99900009999e-05,10659,"greater",9.99900009999e-05,1177,"less",0.0873912608739126,0,"less",0.0030996900309969,450119373,"greater",9.99900009999e-05,-3655176.10979535,"greater",9.99900009999e-05,384814.021240442,"greater",0.006999300069993
"ct_hg19_foi_A2_desc_subcompPred_TCell",16948,"greater",9.99900009999e-05,15610,"greater",9.99900009999e-05,1377,"greater",0.997600239976002,0,"greater",1,651159373,"greater",9.99900009999e-05,-2466710.71187688,"greater",9.99900009999e-05,474602.209150327,"less",0.997600239976002
"ct_hg19_foi_B1_desc_subcompPred_HAP1",5016,"less",0.103589641035896,4372,"less",0.0528947105289471,680,"less",0.048995100489951,0,"greater",1,187755210,"less",0.0663933606639336,-18858568.494896,"less",9.99900009999e-05,281759.529411765,"greater",0.0384961503849615
"ct_hg19_foi_B1_desc_subcompPred_HeLa",2495,"greater",0.111688831116888,2035,"greater",0.133586641335866,475,"greater",0.997800219978002,0,"greater",1,90600000,"greater",0.104789521047895,-18355328.6465906,"less",0.0117988201179882,192842.105263158,"less",0.997800219978002
"ct_hg19_foi_B1_desc_subcompPred_HMEC",6372,"greater",9.99900009999e-05,5305,"greater",9.99900009999e-05,1063,"greater",0.992500749925007,0,"greater",1,233540000,"greater",9.99900009999e-05,-10522857.014375,"less",9.99900009999e-05,221011.050799624,"less",0.992500749925007
"ct_hg19_foi_B1_desc_subcompPred_HSPC",13050,"greater",9.99900009999e-05,11811,"greater",9.99900009999e-05,1250,"greater",0.962803719628037,0,"greater",1,497198036,"greater",9.99900009999e-05,-6329043.81454889,"less",9.99900009999e-05,401461.8616,"less",0.962803719628037
"ct_hg19_foi_B1_desc_subcompPred_HUVEC",5539,"greater",9.99900009999e-05,4754,"greater",9.99900009999e-05,802,"greater",0.992800719928007,0,"greater",1,205860000,"greater",9.99900009999e-05,-15645690.9447934,"less",0.057994200579942,259226.932668329,"less",0.992800719928007
"ct_hg19_foi_B1_desc_subcompPred_K562",10525,"greater",9.99900009999e-05,9550,"greater",9.99900009999e-05,1005,"less",0.0807919208079192,0,"greater",1,401478663,"greater",9.99900009999e-05,-4467861.13651013,"less",9.99900009999e-05,401864.089552239,"greater",0.0384961503849615
"ct_hg19_foi_B1_desc_subcompPred_TCell",10970,"greater",9.99900009999e-05,9954,"greater",9.99900009999e-05,1075,"less",0.0012998700129987,0,"greater",1,418453873,"greater",9.99900009999e-05,-7827852.74234407,"less",9.99900009999e-05,392311.760930233,"greater",0.000999900009999
"ct_hg19_foi_B2_desc_subcompPred_HAP1",8548,"greater",9.99900009999e-05,7735,"greater",9.99900009999e-05,830,"greater",0.983201679832017,0,"greater",1,325660000,"greater",9.99900009999e-05,-18077707.1935005,"greater",0.0042995700429957,396668.369879518,"less",0.983201679832017
"ct_hg19_foi_B2_desc_subcompPred_HeLa",9308,"greater",9.99900009999e-05,8603,"greater",9.99900009999e-05,730,"greater",0.995800419958004,0,"greater",1,358220000,"greater",9.99900009999e-05,-18136199.8411104,"greater",9.99900009999e-05,494979.105479452,"less",0.995800419958004
"ct_hg19_foi_B2_desc_subcompPred_HMEC",7851,"greater",9.99900009999e-05,7086,"greater",9.99900009999e-05,760,"greater",0.988301169883012,0,"greater",1,298740000,"greater",9.99900009999e-05,-21273006.1607183,"greater",0.0501949805019498,396842.105263158,"less",0.988301169883012
"ct_hg19_foi_B2_desc_subcompPred_HSPC",11491,"greater",9.99900009999e-05,10638,"greater",9.99900009999e-05,870,"greater",0.965203479652035,0,"greater",1,442580000,"greater",9.99900009999e-05,-9712073.80870295,"less",0.498950104989501,513833.042528736,"less",0.965203479652035
"ct_hg19_foi_B2_desc_subcompPred_HUVEC",8150,"greater",9.99900009999e-05,7443,"greater",9.99900009999e-05,740,"greater",0.982001799820018,0,"greater",1,311860000,"greater",9.99900009999e-05,-20037728.1789157,"greater",9.99900009999e-05,425857.766216216,"less",0.982001799820018
"ct_hg19_foi_B2_desc_subcompPred_K562",8589,"greater",9.99900009999e-05,7990,"greater",9.99900009999e-05,624,"greater",0.97990200979902,0,"greater",1,331580000,"greater",9.99900009999e-05,-21057390.6135236,"greater",9.99900009999e-05,536378.205128205,"less",0.97990200979902
"ct_hg19_foi_B2_desc_subcompPred_TCell",9033,"greater",9.99900009999e-05,8231,"greater",9.99900009999e-05,845,"greater",0.994000599940006,0,"greater",1,345280000,"greater",9.99900009999e-05,-10196700.1933656,"greater",0.0960903909609039,412348.813017751,"less",0.994000599940006
"ct_hg19_foi_B3_desc_subcompPred_HAP1",23513,"greater",9.99900009999e-05,21984,"greater",9.99900009999e-05,1550,"less",0.0084991500849915,0,"greater",1,909918663,"greater",9.99900009999e-05,-2738188.42356981,"greater",9.99900009999e-05,591914.610322581,"greater",0.0084991500849915
"ct_hg19_foi_B3_desc_subcompPred_HeLa",23063,"greater",9.99900009999e-05,21820,"greater",9.99900009999e-05,1295,"less",0.0084991500849915,0,"greater",1,897655210,"greater",9.99900009999e-05,-2964869.81547824,"greater",9.99900009999e-05,699579.602316602,"greater",0.0072992700729927
"ct_hg19_foi_B3_desc_subcompPred_HMEC",16858,"greater",9.99900009999e-05,15514,"greater",9.99900009999e-05,1362,"less",9.99900009999e-05,0,"greater",1,647440000,"greater",9.99900009999e-05,-3144109.08087559,"greater",9.99900009999e-05,479662.261380323,"greater",9.99900009999e-05
"ct_hg19_foi_B3_desc_subcompPred_HSPC",24638,"greater",9.99900009999e-05,23403,"greater",9.99900009999e-05,1226,"less",0.0003999600039996,0,"greater",1,960820000,"greater",9.99900009999e-05,-3678895.07397906,"greater",9.99900009999e-05,787846.655791191,"greater",0.0003999600039996
"ct_hg19_foi_B3_desc_subcompPred_HUVEC",15981,"greater",0.0006999300069993,14667,"greater",0.0003999600039996,1339,"less",0.0111988801119888,0,"greater",1,612938036,"greater",0.0003999600039996,-3943221.53412226,"greater",0.0021997800219978,462919.366691561,"greater",0.0111988801119888
"ct_hg19_foi_B3_desc_subcompPred_K562",22654,"greater",9.99900009999e-05,21707,"greater",9.99900009999e-05,952,"less",0.0960903909609039,0,"greater",1,887220000,"greater",9.99900009999e-05,-3286639.65147195,"greater",9.99900009999e-05,937394.957983193,"greater",0.0777922207779222
"ct_hg19_foi_B3_desc_subcompPred_TCell",22479,"greater",9.99900009999e-05,21140,"greater",9.99900009999e-05,1401,"less",0.0021997800219978,0,"greater",1,872380000,"greater",9.99900009999e-05,-3513045.86424673,"greater",9.99900009999e-05,627501.058529622,"greater",0.0021997800219978
"ct_hg19_foi_centromere_desc_DNA",360,"less",9.99900009999e-05,0,"greater",1,247,"less",9.99900009999e-05,15,"less",0.0078992100789921,6046476,"less",9.99900009999e-05,-11298393.4149775,"less",9.99900009999e-05,177980.214574899,"less",0.003999600039996
"ct_hg19_foi_CGI_m_desc_DNA",16374,"less",9.99900009999e-05,1,"greater",0.991900809919008,26054,"less",9.99900009999e-05,25520,"less",9.99900009999e-05,19905987,"less",9.99900009999e-05,-183860.404210287,"less",9.99900009999e-05,765.619904813081,"greater",0.0018998100189981
"ct_hg19_foi_CGI_um_desc_DNA",29798,"less",9.99900009999e-05,1,"greater",0.991900809919008,48846,"less",9.99900009999e-05,48082,"less",9.99900009999e-05,28940038,"less",9.99900009999e-05,-30575.0143752042,"less",9.99900009999e-05,595.141915407608,"less",9.99900009999e-05
"ct_hg19_foi_Cruciform_Motif_desc_nonBDNA",70398,"less",0.995800419958004,0,"greater",1,5413292,"greater",9.99900009999e-05,5411355,"greater",9.99900009999e-05,79077234,"greater",9.99900009999e-05,-0.0264918535774656,"less",0.995800419958004,15.197676386199,"greater",9.99900009999e-05
"ct_hg19_foi_Direct_Repeat_desc_nonBDNA",70349,"greater",0.0015998400159984,0,"greater",1,1443246,"less",9.99900009999e-05,1442011,"less",9.99900009999e-05,40583828,"less",9.99900009999e-05,-7.74590548161195,"greater",0.166283371662834,34.5408080119398,"less",0.0135986401359864
"ct_hg19_foi_G_Quadruplex_Motif_desc_nonBDNA",64915,"less",0.0078992100789921,0,"greater",1,345531,"less",9.99900009999e-05,345292,"less",9.99900009999e-05,9613085,"less",9.99900009999e-05,-753.72911547039,"less",0.363063693630637,27.8253702272734,"less",9.99900009999e-05
"ct_hg19_foi_G-quadruplex_greq19_desc_DNA",63344,"less",0.0651934806519348,0,"greater",1,283569,"less",9.99900009999e-05,283329,"less",9.99900009999e-05,10063614,"less",9.99900009999e-05,-1101.93401894913,"greater",0.205579442055794,35.4922928810977,"less",9.99900009999e-05
"ct_hg19_foi_genes_LTr_desc_DNA",41331,"less",9.99900009999e-05,19241,"greater",9.99900009999e-05,24319,"less",9.99900009999e-05,11722,"less",9.99900009999e-05,1235265600,"less",0.0075992400759924,-85984.8393016946,"less",9.99900009999e-05,53110.6735063119,"greater",9.99900009999e-05
"ct_hg19_foi_GRB_canFam3_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",17771,"greater",9.99900009999e-05,16786,"greater",9.99900009999e-05,559,"greater",1,0,"greater",1,688380558,"greater",9.99900009999e-05,-2086764.36122672,"greater",9.99900009999e-05,1233060.03398927,"greater",1
"ct_hg19_foi_GRB_galGal4_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",10786,"greater",9.99900009999e-05,10045,"greater",9.99900009999e-05,423,"less",9.99900009999e-05,0,"greater",1,414300419,"greater",9.99900009999e-05,-2736438.7280075,"greater",0.24967503249675,981490.361702128,"greater",9.99900009999e-05
"ct_hg19_foi_GRB_gorGor3_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",15924,"greater",9.99900009999e-05,15084,"greater",9.99900009999e-05,483,"greater",1,0,"greater",1,617050481,"greater",9.99900009999e-05,-2828109.72555137,"greater",9.99900009999e-05,1279814.66459627,"greater",1
"ct_hg19_foi_GRB_lepOcu1_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",8341,"less",0.0981901809819018,7649,"less",0.125487451254875,397,"less",9.99900009999e-05,0,"greater",1,317810389,"less",0.0813918608139186,-3337187.30135371,"greater",0.0120987901209879,807885.130982368,"greater",9.99900009999e-05
"ct_hg19_foi_GRB_monDom5_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",14970,"greater",9.99900009999e-05,14126,"greater",9.99900009999e-05,484,"less",9.99900009999e-05,0,"greater",1,579460481,"greater",9.99900009999e-05,-2198848.5963579,"greater",9.99900009999e-05,1199381.16528926,"greater",9.99900009999e-05
"ct_hg19_foi_GRB_rheMac3_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",16768,"greater",9.99900009999e-05,15852,"greater",9.99900009999e-05,523,"greater",1,0,"greater",1,649680519,"greater",9.99900009999e-05,-2634616.43658291,"greater",9.99900009999e-05,1242964.67112811,"greater",1
"ct_hg19_foi_huCNE_canFam3_100pc_50col_desc_noncoding.bed",28394,"greater",9.99900009999e-05,0,"greater",1,98701,"greater",9.99900009999e-05,98503,"greater",9.99900009999e-05,7734987,"greater",9.99900009999e-05,-93590.2761544908,"greater",9.99900009999e-05,78.5684846151508,"greater",0.228177182281772
"ct_hg19_foi_huCNE_canFam3_96pc_50col_desc_noncoding.bed",51887,"greater",9.99900009999e-05,0,"greater",1,311291,"greater",9.99900009999e-05,310510,"greater",9.99900009999e-05,29803987,"greater",9.99900009999e-05,-21501.5376070683,"greater",9.99900009999e-05,96.076459004597,"greater",0.117388261173883
"ct_hg19_foi_huCNE_galGal4_80pc_50col_desc_noncoding.bed",22134,"greater",9.99900009999e-05,0,"greater",1,66739,"greater",9.99900009999e-05,66496,"greater",9.99900009999e-05,9939814,"greater",9.99900009999e-05,-143782.321765934,"greater",9.99900009999e-05,150.401234660393,"greater",0.231476852314769
"ct_hg19_foi_huCNE_galGal4_90pc_50col_desc_noncoding.bed",14108,"greater",9.99900009999e-05,0,"greater",1,39123,"greater",9.99900009999e-05,39006,"greater",9.99900009999e-05,5186723,"greater",9.99900009999e-05,-331200.499680393,"greater",9.99900009999e-05,133.65690258927,"greater",0.0708929107089291
"ct_hg19_foi_huCNE_galGal4_98pc_50col_desc_noncoding.bed",6511,"greater",9.99900009999e-05,0,"greater",1,18219,"greater",9.99900009999e-05,18173,"greater",9.99900009999e-05,1875338,"greater",9.99900009999e-05,-978195.875168681,"greater",9.99900009999e-05,103.712882155991,"greater",0.178882111788821
"ct_hg19_foi_huCNE_gorGor3_100pc_400col_desc_noncoding.bed",47625,"greater",9.99900009999e-05,0,"greater",1,104637,"greater",9.99900009999e-05,103325,"greater",9.99900009999e-05,51203857,"greater",9.99900009999e-05,-11974.4282447194,"greater",9.99900009999e-05,489.377008132878,"greater",0.0066993300669933
"ct_hg19_foi_huCNE_gorGor3_100pc_500col_desc_noncoding.bed",9285,"greater",9.99900009999e-05,0,"greater",1,10873,"greater",9.99900009999e-05,10693,"greater",9.99900009999e-05,7860626,"greater",9.99900009999e-05,-195271.053665535,"greater",9.99900009999e-05,723.005610227168,"greater",0.121887811218878
"ct_hg19_foi_huCNE_LepOcu1_70pc_30col_desc_noncoding.bed",18123,"less",9.99900009999e-05,0,"greater",1,59249,"less",0.0243975602439756,59126,"less",0.0243975602439756,4646508,"greater",0.440855914408559,-106450.121237518,"less",0.0006999300069993,78.7478607233877,"greater",9.99900009999e-05
"ct_hg19_foi_huCNE_LepOcu1_80pc_30col_desc_noncoding.bed",9723,"greater",0.31966803319668,0,"greater",1,32676,"greater",0.356864313568643,32612,"greater",0.356864313568643,2697249,"greater",0.141785821417858,-296507.370062075,"less",0.437156284371563,82.7940078344963,"greater",0.0231976802319768
"ct_hg19_foi_huCNE_LepOcu1_96.6pc_30col_desc_noncoding.bed",3946,"greater",0.0603939606039396,0,"greater",1,11809,"greater",0.109089091090891,11797,"greater",0.109089091090891,656359,"greater",0.124987501249875,-1331521.63956874,"greater",9.99900009999e-05,55.6398509611313,"greater",0.513148685131487
"ct_hg19_foi_huCNE_monDom5_100pc_50col_desc_noncoding.bed",7983,"greater",9.99900009999e-05,0,"greater",1,21612,"greater",9.99900009999e-05,21571,"greater",9.99900009999e-05,1767699,"greater",9.99900009999e-05,-740821.745905482,"greater",9.99900009999e-05,81.8840921710161,"greater",0.135086491350865
"ct_hg19_foi_huCNE_monDom5_80pc_50col_desc_noncoding.bed",49946,"greater",9.99900009999e-05,0,"greater",1,278030,"greater",9.99900009999e-05,277135,"greater",9.99900009999e-05,33434321,"greater",9.99900009999e-05,-20548.9862071904,"greater",9.99900009999e-05,121.233769737079,"greater",0.0510948905109489
"ct_hg19_foi_huCNE_monDom5_96pc_50col_desc_noncoding.bed",17965,"greater",9.99900009999e-05,0,"greater",1,53473,"greater",9.99900009999e-05,53343,"greater",9.99900009999e-05,5468282,"greater",9.99900009999e-05,-242849.52348755,"greater",9.99900009999e-05,102.495090980495,"greater",0.125487451254875
"ct_hg19_foi_huCNE_rheMac3_100pc_150col_desc_noncoding.bed",24569,"greater",9.99900009999e-05,0,"greater",1,48430,"greater",9.99900009999e-05,48175,"greater",9.99900009999e-05,9698765,"greater",9.99900009999e-05,-89110.560775011,"greater",9.99900009999e-05,200.961655998348,"greater",0.27047295270473
"ct_hg19_foi_huCNE_rheMac3_99.3pc_150col_desc_noncoding.bed",48103,"greater",9.99900009999e-05,0,"greater",1,147722,"greater",9.99900009999e-05,146938,"greater",9.99900009999e-05,30876067,"greater",9.99900009999e-05,-16541.5431895339,"greater",9.99900009999e-05,209.881452999553,"greater",0.184281571842816
"ct_hg19_foi_Inverted_Repeat_desc_nonBDNA",70398,"less",0.995800419958004,0,"greater",1,6255144,"greater",9.99900009999e-05,6251787,"greater",9.99900009999e-05,131332180,"greater",0.182281771822818,-0.0264918535774656,"less",0.995800419958004,22.4600920458426,"less",9.99900009999e-05
"ct_hg19_foi_Mirror_Repeat_desc_nonBDNA",70381,"greater",9.99900009999e-05,0,"greater",1,1845188,"less",9.99900009999e-05,1842940,"less",9.99900009999e-05,75190357,"less",9.99900009999e-05,-2.31355559027827,"greater",0.0846915308469153,49.5025677600331,"less",9.99900009999e-05
"ct_hg19_foi_repeat_desc_repeat",70398,"greater",0.0042995700429957,6,"less",0.003999600039996,5139259,"greater",9.99900009999e-05,5105428,"greater",9.99900009999e-05,1418394895,"greater",9.99900009999e-05,-0.247389877697126,"greater",0.0042995700429957,276.360692271006,"greater",9.99900009999e-05
"ct_hg19_foi_Short_Tandem_Repeat_desc_nonBDNA",70378,"greater",0.143185681431857,0,"greater",1,2954349,"less",9.99900009999e-05,2953243,"less",9.99900009999e-05,44715490,"less",9.99900009999e-05,-4.12244492109263,"less",0.862913708629137,15.3104037471538,"less",0.0162983701629837
"ct_hg19_foi_Slipped_Motif_desc_nonBDNA",70064,"greater",0.0672932706729327,0,"greater",1,563798,"less",9.99900009999e-05,563303,"less",9.99900009999e-05,18609705,"less",9.99900009999e-05,-52.8406937598545,"less",0.594440555944406,34.2958825678701,"less",9.99900009999e-05
"ct_hg19_foi_TOP2B_desc_TF_MCF7",2790,"greater",0.0018998100189981,0,"greater",1,2867,"greater",0.0021997800219978,2832,"greater",0.0021997800219978,1396152,"greater",0.015998400159984,-777637.252361539,"greater",9.99900009999e-05,486.97314265783,"less",0.0684931506849315
"ct_hg19_foi_Triplex_Motif_desc_nonBDNA",67518,"greater",0.0006999300069993,0,"greater",1,363374,"less",0.0006999300069993,363128,"less",0.0006999300069993,8798184,"less",0.000999900009999,-419.289989914629,"greater",0.159384061593841,27.4500404541877,"greater",0.0117988201179882
"ct_hg19_foi_Z_DNA_Motif_desc_nonBDNA",69015,"greater",0.0396960303969603,0,"greater",1,401045,"less",9.99900009999e-05,400906,"less",9.99900009999e-05,6533570,"less",9.99900009999e-05,-127.336609895027,"greater",0.0723927607239276,16.291363812041,"greater",9.99900009999e-05
"ct_Hi_foi_A_desc_compartment",23672,"less",9.99900009999e-05,23672,"less",9.99900009999e-05,277,"less",9.99900009999e-05,0,"greater",1,946875210,"less",9.99900009999e-05,-2763597.67333793,"less",9.99900009999e-05,4314540.77617329,"greater",9.99900009999e-05
"ct_Hi_foi_B_desc_compartment",38615,"greater",9.99900009999e-05,38615,"greater",9.99900009999e-05,274,"greater",1,0,"greater",1,1544600000,"greater",9.99900009999e-05,-1342687.19855144,"greater",9.99900009999e-05,6034429.0109489,"greater",1
"ct_LC_foi_A_desc_compartment",29015,"less",9.99900009999e-05,29015,"less",9.99900009999e-05,330,"greater",1,0,"greater",1,1160600000,"less",9.99900009999e-05,-1366886.50911628,"less",9.99900009999e-05,3971671.03636364,"greater",1
"ct_LC_foi_A_Phased_Repeat_desc_nonBDNA",65146,"greater",9.99900009999e-05,0,"greater",1,379015,"greater",9.99900009999e-05,378768,"greater",9.99900009999e-05,9855479,"greater",9.99900009999e-05,-83.8529411764706,"greater",9.99900009999e-05,26.0033323219398,"greater",0.0027997200279972
"ct_LC_foi_A1_desc_scompRaob37",7912,"less",9.99900009999e-05,7513,"less",9.99900009999e-05,485,"less",9.99900009999e-05,0,"greater",1,308500000,"less",9.99900009999e-05,-10722130.6768051,"less",9.99900009999e-05,824742.268041237,"greater",9.99900009999e-05
"ct_LC_foi_A1_desc_subcompPred_GM12878",9020,"less",9.99900009999e-05,8431,"less",9.99900009999e-05,671,"less",9.99900009999e-05,0,"greater",1,349020000,"less",9.99900009999e-05,-7031655.03633476,"less",9.99900009999e-05,661250.928464978,"greater",9.99900009999e-05
"ct_LC_foi_A1_desc_subcompPred_HAP1",5979,"less",9.99900009999e-05,5550,"less",9.99900009999e-05,524,"less",0.0102989701029897,0,"greater",1,230580000,"less",9.99900009999e-05,-7559448.48164012,"less",9.99900009999e-05,589122.13740458,"greater",0.0102989701029897
"ct_LC_foi_A1_desc_subcompPred_HeLa",6125,"less",9.99900009999e-05,5586,"less",9.99900009999e-05,629,"less",0.0003999600039996,0,"greater",1,234220000,"less",9.99900009999e-05,-11104180.1819144,"less",9.99900009999e-05,493004.769475358,"greater",0.0006999300069993
"ct_LC_foi_A1_desc_subcompPred_HMEC",9443,"less",9.99900009999e-05,8753,"less",9.99900009999e-05,750,"less",0.505649435056494,0,"greater",1,363920000,"less",9.99900009999e-05,-4392534.77068194,"less",9.99900009999e-05,611733.333333333,"greater",0.501149885011499
"ct_LC_foi_A1_desc_subcompPred_HSPC",5874,"less",9.99900009999e-05,5525,"less",9.99900009999e-05,439,"less",9.99900009999e-05,0,"greater",1,227980000,"less",9.99900009999e-05,-11430824.3900091,"less",9.99900009999e-05,719806.856492027,"greater",9.99900009999e-05
"ct_LC_foi_A1_desc_subcompPred_HUVEC",7394,"less",9.99900009999e-05,6902,"less",9.99900009999e-05,553,"less",9.99900009999e-05,0,"greater",1,285920000,"less",9.99900009999e-05,-5942865.3929448,"less",9.99900009999e-05,675579.04159132,"greater",0.0027997200279972
"ct_LC_foi_A1_desc_subcompPred_K562",12764,"less",9.99900009999e-05,12120,"less",9.99900009999e-05,741,"greater",0.758424157584242,0,"greater",1,497680000,"less",9.99900009999e-05,-2790435.21504083,"less",9.99900009999e-05,828041.156545209,"less",0.758424157584242
"ct_LC_foi_A1_desc_subcompPred_TCell",7639,"less",9.99900009999e-05,7157,"less",9.99900009999e-05,590,"less",0.0111988801119888,0,"greater",1,295920000,"less",9.99900009999e-05,-16006485.7147441,"less",9.99900009999e-05,668562.533898305,"greater",0.00999900009999
"ct_LC_foi_A2_desc_scompRaob37",14890,"greater",9.99900009999e-05,13673,"greater",9.99900009999e-05,1249,"greater",0.859014098590141,0,"greater",1,571260000,"greater",9.99900009999e-05,-1741250.1441207,"greater",9.99900009999e-05,465452.85908727,"less",0.859014098590141
"ct_LC_foi_A2_desc_subcompPred_GM12878",13419,"greater",9.99900009999e-05,12067,"greater",9.99900009999e-05,1397,"less",9.99900009999e-05,0,"greater",1,509720000,"greater",9.99900009999e-05,-2059469.7927814,"greater",9.99900009999e-05,374409.893342878,"greater",9.99900009999e-05
"ct_LC_foi_A2_desc_subcompPred_HAP1",23618,"greater",9.99900009999e-05,21776,"greater",9.99900009999e-05,1998,"less",9.99900009999e-05,0,"greater",1,907880000,"greater",9.99900009999e-05,-443985.113175161,"greater",9.99900009999e-05,474413.982482483,"greater",9.99900009999e-05
"ct_LC_foi_A2_desc_subcompPred_HeLa",25026,"greater",9.99900009999e-05,23276,"greater",9.99900009999e-05,1915,"less",9.99900009999e-05,0,"greater",1,966018663,"greater",9.99900009999e-05,-422263.503216388,"greater",9.99900009999e-05,534406.098172324,"greater",9.99900009999e-05
"ct_LC_foi_A2_desc_subcompPred_HMEC",26093,"greater",9.99900009999e-05,23854,"greater",9.99900009999e-05,2381,"less",9.99900009999e-05,0,"greater",1,998918663,"greater",9.99900009999e-05,-438150.37618108,"greater",9.99900009999e-05,438857.232255355,"greater",9.99900009999e-05
"ct_LC_foi_A2_desc_subcompPred_HSPC",11950,"greater",9.99900009999e-05,10683,"greater",9.99900009999e-05,1317,"less",9.99900009999e-05,0,"greater",1,452660000,"greater",9.99900009999e-05,-2158679.51711461,"greater",9.99900009999e-05,353113.607441154,"greater",9.99900009999e-05
"ct_LC_foi_A2_desc_subcompPred_HUVEC",29265,"greater",9.99900009999e-05,27294,"greater",9.99900009999e-05,2110,"less",9.99900009999e-05,0,"greater",1,1131180000,"greater",9.99900009999e-05,-365416.045045479,"greater",9.99900009999e-05,557972.404265403,"greater",9.99900009999e-05
"ct_LC_foi_A2_desc_subcompPred_K562",11476,"greater",9.99900009999e-05,10329,"greater",9.99900009999e-05,1163,"less",9.99900009999e-05,0,"greater",1,436100000,"greater",9.99900009999e-05,-3289086.841636,"greater",9.99900009999e-05,388151.222699914,"greater",9.99900009999e-05
"ct_LC_foi_A2_desc_subcompPred_TCell",16609,"greater",9.99900009999e-05,15307,"greater",9.99900009999e-05,1370,"less",9.99900009999e-05,0,"greater",1,638320000,"greater",9.99900009999e-05,-2183776.72559267,"greater",9.99900009999e-05,476532.842335766,"greater",9.99900009999e-05
"ct_LC_foi_ARID3A_desc_TF",12119,"less",9.99900009999e-05,0,"greater",1,20541,"less",0.000999900009999,20355,"less",0.000999900009999,6825703,"less",0.000999900009999,-258197.347692868,"less",0.265073492650735,343.384450610973,"less",0.354364563543646
"ct_LC_foi_ARNT_desc_TF",10979,"less",9.99900009999e-05,0,"greater",1,19656,"less",0.0003999600039996,19406,"less",0.0003999600039996,8224672,"less",0.0006999300069993,-256045.216166611,"less",0.045995400459954,452.545024420024,"greater",0.012998700129987
