ID	Gene Name	Species
100506023	uncharacterized LOC100506023(LOC100506023)	Homo sapiens	
100506082	uncharacterized LOC100506082(LOC100506082)	Homo sapiens	
100506124	uncharacterized LOC100506124(LOC100506124)	Homo sapiens	
100506142	uncharacterized LOC100506142(LOC100506142)	Homo sapiens	
100506258	uncharacterized LOC100506258(LOC100506258)	Homo sapiens	
100506274	uncharacterized LOC100506274(LOC100506274)	Homo sapiens	
100506403	uncharacterized LOC100506403(LOC100506403)	Homo sapiens	
100506406	uncharacterized LOC100506406(LOC100506406)	Homo sapiens	
100506474	uncharacterized LOC100506474(LOC100506474)	Homo sapiens	
100506497	uncharacterized LOC100506497(LOC100506497)	Homo sapiens	
100506639	uncharacterized LOC100506639(LOC100506639)	Homo sapiens	
100506677	uncharacterized LOC100506677(AA06)	Homo sapiens	
100506688	uncharacterized LOC100506688(LOC100506688)	Homo sapiens	
100506858	uncharacterized LOC100506858(LOC100506858)	Homo sapiens	
100506985	uncharacterized LOC100506985(LOC100506985)	Homo sapiens	
100507156	uncharacterized LOC100507156(LOC100507156)	Homo sapiens	
100507205	uncharacterized LOC100507205(LOC100507205)	Homo sapiens	
100507346	uncharacterized LOC100507346(LOC100507346)	Homo sapiens	
100507351	uncharacterized LOC100507351(LOC100507351)	Homo sapiens	
100507443	uncharacterized LOC100507443(LOC100507443)	Homo sapiens	
100507634	uncharacterized LOC100507634(LOC100507634)	Homo sapiens	
100652758	uncharacterized LOC100652758(LOC100652758)	Homo sapiens	
100652791	uncharacterized LOC100652791(GS1-24F4.2)	Homo sapiens	
100996249	uncharacterized LOC100996249(LOC100996249)	Homo sapiens	
101448202	uncharacterized LOC101448202(LOC101448202)	Homo sapiens	
101926889	uncharacterized LOC101926889(LOC101926889)	Homo sapiens	
101926960	uncharacterized LOC101926960(LOC101926960)	Homo sapiens	
101927023	uncharacterized LOC101927023(LOC101927023)	Homo sapiens	
101927045	uncharacterized LOC101927045(LOC101927045)	Homo sapiens	
101927124	uncharacterized LOC101927124(LOC101927124)	Homo sapiens	
101927159	uncharacterized LOC101927159(LOC101927159)	Homo sapiens	
101927178	uncharacterized LOC101927178(LOC101927178)	Homo sapiens	
101927190	uncharacterized LOC101927190(LOC101927190)	Homo sapiens	
101927354	uncharacterized LOC101927354(LOC101927354)	Homo sapiens	
101927374	uncharacterized LOC101927374(LOC101927374)	Homo sapiens	
101927446	uncharacterized LOC101927446(LOC101927446)	Homo sapiens	
101927488	uncharacterized LOC101927488(LOC101927488)	Homo sapiens	
101927709	uncharacterized LOC101927709(LOC101927709)	Homo sapiens	
101927811	uncharacterized LOC101927811(LOC101927811)	Homo sapiens	
101927862	uncharacterized LOC101927862(CTB-178M22.2)	Homo sapiens	
101927881	uncharacterized LOC101927881(LOC101927881)	Homo sapiens	
101927967	uncharacterized LOC101927967(LOC101927967)	Homo sapiens	
101928033	uncharacterized LOC101928033(CTD-2270F17.1)	Homo sapiens	
101928075	uncharacterized LOC101928075(LOC101928075)	Homo sapiens	
101928269	uncharacterized LOC101928269(LOC101928269)	Homo sapiens	
101928401	uncharacterized LOC101928401(LOC101928401)	Homo sapiens	
101928436	uncharacterized LOC101928436(LOC101928436)	Homo sapiens	
101928437	uncharacterized LOC101928437(LOC101928437)	Homo sapiens	
101928505	uncharacterized LOC101928505(LOC101928505)	Homo sapiens	
101928523	uncharacterized LOC101928523(LOC101928523)	Homo sapiens	
101928618	uncharacterized LOC101928618(LOC101928618)	Homo sapiens	
101928775	uncharacterized LOC101928775(LOC101928775)	Homo sapiens	
101928882	uncharacterized LOC101928882(LOC101928882)	Homo sapiens	
101929124	uncharacterized LOC101929124(LOC101929124)	Homo sapiens	
101929154	uncharacterized LOC101929154(LOC101929154)	Homo sapiens	
101929176	uncharacterized LOC101929176(CTD-2297D10.2)	Homo sapiens	
101929319	uncharacterized LOC101929319(LOC101929319)	Homo sapiens	
101929472	uncharacterized LOC101929472(CTD-2350J17.1)	Homo sapiens	
101929528	uncharacterized LOC101929528(LOC101929528)	Homo sapiens	
101929645	uncharacterized LOC101929645(LOC101929645)	Homo sapiens	
101929657	uncharacterized LOC101929657(LOC101929657)	Homo sapiens	
102031319	uncharacterized LOC102031319(LOC102031319)	Homo sapiens	
102467080	uncharacterized LOC102467080(LOC102467080)	Homo sapiens	
102467081	uncharacterized LOC102467081(LOC102467081)	Homo sapiens	
102467216	uncharacterized LOC102467216(LOC102467216)	Homo sapiens	
102467217	uncharacterized LOC102467217(LOC102467217)	Homo sapiens	
102467226	uncharacterized LOC102467226(LOC102467226)	Homo sapiens	
102503427	uncharacterized LOC102503427(LOC102503427)	Homo sapiens	
102546229	uncharacterized LOC102546229(LOC102546229)	Homo sapiens	
102546294	uncharacterized LOC102546294(LOC102546294)	Homo sapiens	
102546299	uncharacterized LOC102546299(LOC102546299)	Homo sapiens	
102606465	uncharacterized LOC102606465(LOC102606465)	Homo sapiens	
102606466	uncharacterized LOC102606466(LOC102606466)	Homo sapiens	
102723809	uncharacterized LOC102723809(LOC102723809)	Homo sapiens	
145474	uncharacterized LOC145474(LOC145474)	Homo sapiens	
145845	uncharacterized LOC145845(LOC145845)	Homo sapiens	
149684	uncharacterized LOC149684(LOC149684)	Homo sapiens	
153163	uncharacterized LOC153163(MGC32805)	Homo sapiens	
153684	uncharacterized LOC153684(LOC153684)	Homo sapiens	
254896	uncharacterized LOC254896(LOC254896)	Homo sapiens	
256880	uncharacterized LOC256880(LOC256880)	Homo sapiens	
257396	uncharacterized LOC257396(LOC257396)	Homo sapiens	
26077	uncharacterized LOC26077(DKFZP434H168)	Homo sapiens	
283045	uncharacterized LOC283045(LOC283045)	Homo sapiens	
283177	uncharacterized LOC283177(LOC283177)	Homo sapiens	
283683	uncharacterized LOC283683(LOC283683)	Homo sapiens	
284395	uncharacterized LOC284395(LOC284395)	Homo sapiens	
284412	uncharacterized LOC284412(LOC284412)	Homo sapiens	
285593	uncharacterized LOC285593(LOC285593)	Homo sapiens	
285762	uncharacterized LOC285762(LOC285762)	Homo sapiens	
285819	uncharacterized LOC285819(LOC285819)	Homo sapiens	
286359	uncharacterized LOC286359(LOC286359)	Homo sapiens	
339166	uncharacterized LOC339166(LOC339166)	Homo sapiens	
339298	uncharacterized LOC339298(LOC339298)	Homo sapiens	
339539	uncharacterized LOC339539(LOC339539)	Homo sapiens	
339593	uncharacterized LOC339593(LOC339593)	Homo sapiens	
339862	uncharacterized LOC339862(LOC339862)	Homo sapiens	
389641	uncharacterized LOC389641(LOC389641)	Homo sapiens	
399923	uncharacterized LOC399923(FLJ42102)	Homo sapiens	
400221	uncharacterized LOC400221(FLJ22447)	Homo sapiens	
400655	uncharacterized LOC400655(LOC400655)	Homo sapiens	
400804	uncharacterized LOC400804(C1orf140)	Homo sapiens	
400940	uncharacterized LOC400940(LOC400940)	Homo sapiens	
401282	uncharacterized LOC401282(DKFZp451B082)	Homo sapiens	
401324	uncharacterized LOC401324(LOC401324)	Homo sapiens	
401463	uncharacterized LOC401463(LOC401463)	Homo sapiens	
440173	uncharacterized LOC440173(LOC440173)	Homo sapiens	
440910	uncharacterized LOC440910(LOC440910)	Homo sapiens	
441072	uncharacterized LOC441072(FLJ31104)	Homo sapiens	
441172	uncharacterized LOC441172(FLJ46906)	Homo sapiens	
441204	uncharacterized LOC441204(LOC441204)	Homo sapiens	
441369	uncharacterized LOC441369(FLJ46284)	Homo sapiens	
441374	uncharacterized LOC441374(FLJ42969)	Homo sapiens	
442028	uncharacterized LOC442028(LOC442028)	Homo sapiens	
550113	uncharacterized LOC550113(LOC550113)	Homo sapiens	
642366	uncharacterized LOC642366(LOC642366)	Homo sapiens	
643441	uncharacterized LOC643441(LOC643441)	Homo sapiens	
643977	uncharacterized LOC643977(FLJ32255)	Homo sapiens	
644554	uncharacterized LOC644554(LOC644554)	Homo sapiens	
646736	uncharacterized LOC646736(LOC646736)	Homo sapiens	
648987	uncharacterized LOC648987(LOC648987)	Homo sapiens	
728752	uncharacterized LOC728752(LOC728752)	Homo sapiens	
729467	uncharacterized LOC729467(HSD52)	Homo sapiens	
729609	uncharacterized LOC729609(LOC729609)	Homo sapiens	
729732	uncharacterized LOC729732(LOC729732)	Homo sapiens	
730101	uncharacterized LOC730101(LOC730101)	Homo sapiens	
730183	uncharacterized LOC730183(LOC730183)	Homo sapiens	
731157	uncharacterized LOC731157(LOC731157)	Homo sapiens	
79857	uncharacterized LOC79857(FLJ13224)	Homo sapiens	
149047	uncharacterized MGC27382(MGC27382)	Homo sapiens	
222029	uncharacterized protein DKFZp434L192(DKFZp434L192)	Homo sapiens	
388813	uncharacterized protein ENSP00000383407-like(LOC388813)	Homo sapiens	
403150	uncharacterized protein FLJ31356(FLJ31356)	Homo sapiens	
197003	uncharacterized protein MGC15885(MGC15885)	Homo sapiens	
84789	uncharacterized protein MGC2889(MGC2889)	Homo sapiens	
391051	urate oxidase (pseudogene)(UOX)	Homo sapiens	
100126299	vault RNA 2-1(VTRNA2-1)	Homo sapiens	
387316	vomeronasal 1 receptor 10 pseudogene(VN1R10P)	Homo sapiens	
150244	zinc finger DHHC-type containing 8 pseudogene 1(ZDHHC8P1)	Homo sapiens	
221584	zinc finger and SCAN domain containing 12 pseudogene 1(ZSCAN12P1)	Homo sapiens	
651302	zinc finger protein 192 pseudogene 1(ZNF192P1)	Homo sapiens	
100129482	zinc finger protein 37B, pseudogene(ZNF37BP)	Homo sapiens	
100505841	zinc finger protein 474-like(LOC100505841)	Homo sapiens	
100131257	zinc finger protein 655 pseudogene(LOC100131257)	Homo sapiens	
